Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR21715408,2022-09-26 19:14:23,2022-09-26 18:25:06,35646,17823000,35646,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715408/SRR21715408.lite.1,SRX17712495,=A276&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243094,SAMN31025609,simple,504342,Stephanocoenia intersepta,SFK049,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,742AE36E5DAE7BEA67F137C5704F317F,4018074D6BB47028EA3AF88C21C71A03
SRR21715407,2022-09-26 19:14:23,2022-09-26 18:25:05,36275,18137500,36275,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715407/SRR21715407.lite.1,SRX17712496,=A277&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243095,SAMN31025610,simple,504342,Stephanocoenia intersepta,SFK050,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,B99BA8A39795301AC8CB1207AEDFFB9E,1CE09EC42132AEF16992E32E1C0CE164
SRR21715406,2022-09-26 19:14:23,2022-09-26 18:25:08,21574,10787000,21574,500,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715406/SRR21715406.lite.1,SRX17712497,=A278&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243096,SAMN31025611,simple,504342,Stephanocoenia intersepta,SFK051,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,F354BF0E66D6198C88B134741FAAE89E,92FBE2C75A55D09A3EE72E8C75D49E1D
SRR21715405,2022-09-26 19:14:23,2022-09-26 18:25:13,48857,24428500,48857,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715405/SRR21715405.lite.1,SRX17712498,=A279&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243097,SAMN31025612,simple,504342,Stephanocoenia intersepta,SFK052,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,FD654A4996A943A74C2A80045B9F912D,244938D3510D16CF79E4A2179449D622
SRR21715411,2022-09-26 19:14:23,2022-09-26 18:25:13,35633,17816500,35633,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715411/SRR21715411.lite.1,SRX17712492,=A273&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243091,SAMN31025606,simple,504342,Stephanocoenia intersepta,SFK046,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,BAFE014245A031C42325F9638BC88373,C31A694FE479FBD2F38AED087AD36474
SRR21715410,2022-09-26 19:14:23,2022-09-26 18:24:59,35722,17861000,35722,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715410/SRR21715410.lite.1,SRX17712493,=A274&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243092,SAMN31025607,simple,504342,Stephanocoenia intersepta,SFK047,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,77FBC70E5F99AD54CF4D79057A6800A3,A34BBAC8BCA53B7F63965439EB72CB23
SRR21715414,2022-09-26 19:14:22,2022-09-26 18:24:55,13323,6661500,13323,500,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715414/SRR21715414.lite.1,SRX17712489,=A443&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243088,SAMN31025777,simple,504342,Stephanocoenia intersepta,SFK217,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,1D1CACBFE222FE917478E1905EDA5C1E,357B423645711179378FAD0D7D424857
SRR21715413,2022-09-26 19:14:23,2022-09-26 18:25:09,34596,17298000,34596,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715413/SRR21715413.lite.1,SRX17712490,=A444&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243089,SAMN31025778,simple,504342,Stephanocoenia intersepta,SFK218,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,B8B045DAB56C100AF5CFBACDE6E5CABD,54800D7CC2F6C03990DDCE42683FB727
SRR21715412,2022-09-26 19:14:23,2022-09-26 18:25:11,55442,27721000,55442,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715412/SRR21715412.lite.1,SRX17712491,=A445&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243090,SAMN31025779,simple,504342,Stephanocoenia intersepta,SFK219,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,420935203E963CACF09B3544F7913E4D,70A5BEA72BDD8813FA2DDDF322054A00
SRR21715416,2022-09-26 19:14:22,2022-09-26 18:25:07,1707710,61477560,0,36,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715416/SRR21715416.lite.1,SRX17712487,SFK045 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243061,SAMN31025605,simple,504342,Stephanocoenia intersepta,SFK045,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,F14FFF54C2A8B46A1A25D25F7FBB5862,E77A69545392D3B98DD129A5D37EEC6B
SRR21715419,2022-09-26 19:14:22,2022-09-26 18:25:06,35441,17720500,35441,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715419/SRR21715419.lite.1,SRX17712484,=A439&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243084,SAMN31025773,simple,504342,Stephanocoenia intersepta,SFK213,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,BE3F785A442992F2D444518BB5F317D4,28D3890C3E023D758B363680FC89D544
SRR21715418,2022-09-26 19:14:22,2022-09-26 18:24:57,16113,8056500,16113,500,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715418/SRR21715418.lite.1,SRX17712485,=A440&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243085,SAMN31025774,simple,504342,Stephanocoenia intersepta,SFK214,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,1716836B96DB55E5F5D391ED37B93DCF,0C4EE6B28C23D505F51531A07A5E93C6
SRR21715417,2022-09-26 19:14:22,2022-09-26 18:25:01,23091,11545500,23091,500,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715417/SRR21715417.lite.1,SRX17712486,=A441&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243086,SAMN31025775,simple,504342,Stephanocoenia intersepta,SFK215,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,EE73DF168D0E14040C3256F54EF2016E,072F9B86CFF1D8F3BCBD45A35BCD5736
SRR21715415,2022-09-26 19:14:22,2022-09-26 18:24:54,13240,6620000,13240,500,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715415/SRR21715415.lite.1,SRX17712488,=A442&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243087,SAMN31025776,simple,504342,Stephanocoenia intersepta,SFK216,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,BCBF7ADC367CD239552557C50E782180,CCCBEAEFFC5712B4FAF29521323CE862
SRR21715424,2022-09-26 19:14:22,2022-09-26 18:25:13,93735,46867500,93735,500,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715424/SRR21715424.lite.1,SRX17712479,=A434&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243079,SAMN31025768,simple,504342,Stephanocoenia intersepta,SFK208,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,98043D3B61CB0FF6320EB767E11003CD,E14161CC3CBE2371F459AA198664D971
SRR21715423,2022-09-26 19:14:22,2022-09-26 18:25:05,28880,14440000,28880,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715423/SRR21715423.lite.1,SRX17712480,=A435&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243080,SAMN31025769,simple,504342,Stephanocoenia intersepta,SFK209,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,5395C0E65DBBB05EDC891C0050C0879C,B2373D301AB96D876C4D807F54A714BE
SRR21715422,2022-09-26 19:14:22,2022-09-26 18:25:14,40213,20106500,40213,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715422/SRR21715422.lite.1,SRX17712481,=A436&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243081,SAMN31025770,simple,504342,Stephanocoenia intersepta,SFK210,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,6868C27B7ED6AC34E693E56CD9262434,3468DCD22AED820F0A9379FEFE911E51
SRR21715421,2022-09-26 19:14:22,2022-09-26 18:25:04,34077,17038500,34077,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715421/SRR21715421.lite.1,SRX17712482,=A437&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243082,SAMN31025771,simple,504342,Stephanocoenia intersepta,SFK211,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,E66DD034F8B2043E734642B7802553A8,AB6CFABD0EB689B2698C562EE53F872C
SRR21715420,2022-09-26 19:14:22,2022-09-26 18:25:02,33338,16669000,33338,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715420/SRR21715420.lite.1,SRX17712483,=A438&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243083,SAMN31025772,simple,504342,Stephanocoenia intersepta,SFK212,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,7BA68C67A16BBA1F8D91E96095B99F68,70CBC9B8E4BF46A3835E4630812E109C
SRR21715427,2022-09-26 19:14:22,2022-09-26 18:25:25,2460019,88560684,0,36,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715427/SRR21715427.lite.1,SRX17712476,SFK044 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243060,SAMN31025604,simple,504342,Stephanocoenia intersepta,SFK044,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,7276C6A4924C4201768C60603DD3B8BD,92EEC32CDADE67605D01EBF1A0272508
SRR21715429,2022-09-26 19:14:22,2022-09-26 18:25:02,25753,12876500,25753,500,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715429/SRR21715429.lite.1,SRX17712474,=A430&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243075,SAMN31025764,simple,504342,Stephanocoenia intersepta,SFK204,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,6ACF7B68291528E5233B13E92039ECCC,DE1B8B74F418F4C810341409E920E285
SRR21715428,2022-09-26 19:14:22,2022-09-26 18:25:09,29195,14597500,29195,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715428/SRR21715428.lite.1,SRX17712475,=A431&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243076,SAMN31025765,simple,504342,Stephanocoenia intersepta,SFK205,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,EFF1105AA2D688D5D759AC6EC54C0D73,0D7938F81A41A5538BE91B0A8F7F72FA
SRR21715426,2022-09-26 19:14:22,2022-09-26 18:25:04,36942,18471000,36942,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715426/SRR21715426.lite.1,SRX17712477,=A432&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243077,SAMN31025766,simple,504342,Stephanocoenia intersepta,SFK206,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,95E4E7902B86FB657F433C2847A5630C,EEF158E3059FC1872B7F550E92829060
SRR21715425,2022-09-26 19:14:22,2022-09-26 18:25:00,39000,19500000,39000,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715425/SRR21715425.lite.1,SRX17712478,=A433&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243078,SAMN31025767,simple,504342,Stephanocoenia intersepta,SFK207,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,9515E5CE7C1426215EE4A1226AD4627D,9AA4FE75CA287713F8DFCA7B3563616F
SRR21715434,2022-09-26 19:14:22,2022-09-26 18:25:11,38753,19376500,38753,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715434/SRR21715434.lite.1,SRX17712469,=A425&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243070,SAMN31025759,simple,504342,Stephanocoenia intersepta,SFK199,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,11A6AA4ED95B212E579B03D36D0C7200,451A848845496E000BE3424F732DF4A4
SRR21715433,2022-09-26 19:14:22,2022-09-26 18:25:17,71411,35705500,71411,500,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715433/SRR21715433.lite.1,SRX17712470,=A426&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243071,SAMN31025760,simple,504342,Stephanocoenia intersepta,SFK200,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,7C151D0D8A61E85741FEF166DC6EEEC5,12F61CAF65074A9F1467040698E780E1
SRR21715432,2022-09-26 19:14:22,2022-09-26 18:25:12,30519,15259500,30519,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715432/SRR21715432.lite.1,SRX17712471,=A427&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243072,SAMN31025761,simple,504342,Stephanocoenia intersepta,SFK201,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,BA5C39BAEA3BB2DF73AAB242D47EF819,8D9E88946D632693707E71818A59ECAD
SRR21715431,2022-09-26 19:14:22,2022-09-26 18:25:06,34202,17101000,34202,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715431/SRR21715431.lite.1,SRX17712472,=A428&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243073,SAMN31025762,simple,504342,Stephanocoenia intersepta,SFK202,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,3C0124E06C561B8A8D00A805FB762DB3,7FC6268065621CED838BF67ECCBAE916
SRR21715430,2022-09-26 19:14:22,2022-09-26 18:25:08,38486,19243000,38486,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715430/SRR21715430.lite.1,SRX17712473,=A429&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243074,SAMN31025763,simple,504342,Stephanocoenia intersepta,SFK203,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,2D24BDBAD241510BB8C9ED1BE234A6E1,833DAB1B929A141D89E580AA87B3E158
SRR21715438,2022-09-26 19:14:22,2022-09-26 18:25:24,1940934,69873624,0,36,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715438/SRR21715438.lite.1,SRX17712465,SFK043 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243059,SAMN31025603,simple,504342,Stephanocoenia intersepta,SFK043,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,8BFAB295B864F10C9FAEBF98880F3C53,BAD8DB5243697E7A57C48BD75113D43C
SRR21715439,2022-09-26 19:14:22,2022-09-26 18:25:09,54092,27046000,54092,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715439/SRR21715439.lite.1,SRX17712464,=A421&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243066,SAMN31025755,simple,504342,Stephanocoenia intersepta,SFK195,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,A18E2329D3B4247DE1861FDAF2AF3FDB,A4CA7E75155B2F4E22AE1069D712D223
SRR21715437,2022-09-26 19:14:22,2022-09-26 18:25:01,28701,14350500,28701,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715437/SRR21715437.lite.1,SRX17712466,=A422&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243067,SAMN31025756,simple,504342,Stephanocoenia intersepta,SFK196,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,B2C0029B34F24C517C44EDB1A40B98D7,D8ADEC765047CADEDE6CAC243BF58FB7
SRR21715436,2022-09-26 19:14:22,2022-09-26 18:25:09,36804,18402000,36804,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715436/SRR21715436.lite.1,SRX17712467,=A423&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243068,SAMN31025757,simple,504342,Stephanocoenia intersepta,SFK197,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,F2F7CED69CACD0ACA71E8B199A7DAE2E,40FA40D2692BB6467CBD0B7B6F8DE700
SRR21715435,2022-09-26 19:14:22,2022-09-26 18:25:06,36600,18300000,36600,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715435/SRR21715435.lite.1,SRX17712468,=A424&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243069,SAMN31025758,simple,504342,Stephanocoenia intersepta,SFK198,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,4F84AAC3E9CF8746A082775C63D54E54,40BCB86400D369F9468A644D5EC2BD13
SRR21715444,2022-09-26 19:14:22,2022-09-26 18:25:07,30616,15308000,30616,500,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715444/SRR21715444.lite.1,SRX17712459,=A272&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243061,SAMN31025605,simple,504342,Stephanocoenia intersepta,SFK045,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,B7105A6F1F7E77DAFD2FB4AEBEF65D89,91816DD126710B958BDA0AD1195870EE
SRR21715443,2022-09-26 19:14:22,2022-09-26 18:25:12,40147,20073500,40147,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715443/SRR21715443.lite.1,SRX17712460,=A417&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243062,SAMN31025751,simple,504342,Stephanocoenia intersepta,SFK191,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,2126E172D6CC381F46169E36FB0C2A9A,C26B3FAC52765CD52AF8EA7A473F1E80
SRR21715442,2022-09-26 19:14:22,2022-09-26 18:25:10,29114,14557000,29114,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715442/SRR21715442.lite.1,SRX17712461,=A418&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243063,SAMN31025752,simple,504342,Stephanocoenia intersepta,SFK192,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,57807B27A989C3866E2819DE0EE491E1,FB61BA6F7F98F51157025D7768904EE8
SRR21715441,2022-09-26 19:14:22,2022-09-26 18:25:12,31727,15863500,31727,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715441/SRR21715441.lite.1,SRX17712462,=A419&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243064,SAMN31025753,simple,504342,Stephanocoenia intersepta,SFK193,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,1606C050FE6AE3E9AF1C49DB1B259505,37B4A92A06EBA28E794DEF3F81E0CB32
SRR21715440,2022-09-26 19:14:22,2022-09-26 18:25:08,34633,17316500,34633,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715440/SRR21715440.lite.1,SRX17712463,=A420&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243065,SAMN31025754,simple,504342,Stephanocoenia intersepta,SFK194,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,5E0E22144F3700C6E4270AE94865831B,85C9D8986342616B7AED9D6D94BBC4F6
SRR21715445,2022-09-26 19:14:22,2022-09-26 18:25:26,2138435,76983660,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715445/SRR21715445.lite.1,SRX17712458,SFK028 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243044,SAMN31025588,simple,504342,Stephanocoenia intersepta,SFK028,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,1C0CFB14FAE026957B30B5B6233D821F,492496C7EA053FA6297FE3EC48F3654E
SRR21715449,2022-09-26 19:14:22,2022-09-26 18:25:14,29042,14521000,29042,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715449/SRR21715449.lite.1,SRX17712454,=A268&""_ITS2"",AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP399727,PRJNA884416,,884416,SRS15243057,SAMN31025601,simple,504342,Stephanocoenia intersepta,SFK041,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,7671470C4774B164BB7A34B18A7E3E72,69C4B08AD6EB48488265CC2A8EA67615
